Country.Name,year,GDP
Antigua and Barbuda,X2014,1280133333
Australia,X2014,1.46E+12
Austria,X2014,4.42E+11
Azerbaijan,X2014,75244294275
Burundi,X2014,3093647227
Belgium,X2014,5.31E+11
Benin,X2014,9707432016
Burkina Faso,X2014,12377391463
Bangladesh,X2014,1.73E+11
Bulgaria,X2014,56731990232
Bahrain,X2014,33387712766
Bahamas,X2014,10957300000
Bosnia and Herzegovina,X2014,18558343508
Belarus,X2014,78813839984
Belize,X2014,1703951050
Bermuda,X2014,NA
Bolivia,X2014,32996187988
Brazil,X2014,2.46E+12
Barbados,X2014,4608350000
Brunei,X2014,17098342541
Bhutan,X2014,1944782821
Botswana,X2014,16250774267
Central African Republic,X2014,1702899386
Canada,X2014,1.80E+12
Switzerland,X2014,7.09E+11
Channel Islands,X2014,NA
Chile,X2014,2.61E+11
China,X2014,1.05E+13
Ivory Coast,X2014,35372603446
Cameroon,X2014,34942948737
Democratic Republic of the Congo,X2014,35917650630
Republic of Congo,X2014,14177437982
Colombia,X2014,3.78E+11
Comoros,X2014,647720707.1
Cape Verde,X2014,1858121723
Costa Rica,X2014,50577769838
Cuba,X2014,80656100000
Curacao,X2014,NA
Cayman Islands,X2014,NA
Cyprus,X2014,23359294149
Czech Republic,X2014,2.08E+11
Germany,X2014,3.89E+12
Djibouti,X2014,1455035089
Dominica,X2014,523666333.3
Denmark,X2014,3.53E+11
Dominican Republic,X2014,66065015410
Algeria,X2014,2.14E+11
Ecuador,X2014,1.02E+11
Egypt,X2014,3.06E+11
Eritrea,X2014,NA
Spain,X2014,1.38E+12
Estonia,X2014,26224622451
Ethiopia,X2014,55612228234
Finland,X2014,2.73E+11
Fiji,X2014,4483416340
France,X2014,2.85E+12
Faroe Islands,X2014,2810547884
Micronesia,X2014,317999400
Gabon,X2014,18179666879
UK,X2014,3.02E+12
Georgia,X2014,16509305828
Ghana,X2014,39086625009
Gibraltar,X2014,NA
Guinea,X2014,8765067644
Gambia,X2014,833249466.8
Guinea-Bissau,X2014,1053512334
Equatorial Guinea,X2014,21736500713
Greece,X2014,2.37E+11
Grenada,X2014,911481481.5
Greenland,X2014,2837737194
Guatemala,X2014,58722323918
Guam,X2014,5.53E+09
Guyana,X2014,3077086276
"Hong Kong SAR, China",X2014,2.91E+11
Honduras,X2014,19756494435
Croatia,X2014,57629518806
Haiti,X2014,8776350790
Hungary,X2014,1.40E+11
Indonesia,X2014,8.91E+11
Isle of Man,X2014,7428280402
India,X2014,2.04E+12
Ireland,X2014,2.58E+11
Iran,X2014,4.34E+11
Iraq,X2014,2.35E+11
Iceland,X2014,17304033021
Israel,X2014,3.08E+11
Italy,X2014,2.15E+12
Jamaica,X2014,13897723431
Jordan,X2014,35826925775
Japan,X2014,4.85E+12
Kazakhstan,X2014,2.21E+11
Kenya,X2014,61448046802
Kyrgyzstan,X2014,7468096567
Cambodia,X2014,16702610842
Kiribati,X2014,178869298.7
St. Kitts and Nevis,X2014,847778185.2
South Korea,X2014,1.41E+12
Kuwait,X2014,1.63E+11
Laos,X2014,13268458232
Lebanon,X2014,47833413749
Liberia,X2014,2.01E+09
Libya,X2014,41142722414
Saint Lucia,X2014,1551921037
Liechtenstein,X2014,6657170923
Sri Lanka,X2014,79359306576
Lesotho,X2014,2614576996
Lithuania,X2014,48516371721
Luxembourg,X2014,66327344189
Latvia,X2014,31335013752
"Macao SAR, China",X2014,55347998648
Saint Martin,X2014,NA
Morocco,X2014,1.10E+11
Monaco,X2014,NA
Moldova,X2014,7983271111
Madagascar,X2014,10673516673
Maldives,X2014,3697351597
Mexico,X2014,1.31E+12
Marshall Islands,X2014,183121300
Macedonia,X2014,11362272838
Mali,X2014,14388360064
Malta,X2014,11234045376
Myanmar,X2014,65446402659
Montenegro,X2014,4587926231
Mongolia,X2014,12226514722
Northern Mariana Islands,X2014,8.45E+08
Mozambique,X2014,16961117243
Mauritania,X2014,5391475277
Mauritius,X2014,12803445934
Malawi,X2014,6054750320
Malaysia,X2014,3.38E+11
Namibia,X2014,12786078008
New Caledonia,X2014,NA
Niger,X2014,8229732168
Nigeria,X2014,5.68E+11
Nicaragua,X2014,11880438824
Netherlands,X2014,8.80E+11
Norway,X2014,4.99E+11
Nepal,X2014,20002968838
Nauru,X2014,117020381.9
New Zealand,X2014,2.01E+11
Oman,X2014,81076723017
Pakistan,X2014,2.44E+11
Panama,X2014,49921464400
Peru,X2014,2.01E+11
Philippines,X2014,2.85E+11
Palau,X2014,245560300
Papua New Guinea,X2014,23060047128
Poland,X2014,5.45E+11
Puerto Rico,X2014,1.02E+11
North Korea,X2014,NA
Portugal,X2014,2.30E+11
Paraguay,X2014,30881166852
French Polynesia,X2014,NA
Qatar,X2014,2.06E+11
Romania,X2014,1.99E+11
Russia,X2014,2.06E+12
Rwanda,X2014,8016591928
Saudi Arabia,X2014,7.56E+11
Sudan,X2014,82151588419
Senegal,X2014,15304363138
Singapore,X2014,3.12E+11
Solomon Islands,X2014,1172268296
Sierra Leone,X2014,5015157816
El Salvador,X2014,22585841200
San Marino,X2014,1845561895
Somalia,X2014,6568443573
Serbia,X2014,44210806366
South Sudan,X2014,15099661017
Sao Tome and Principe,X2014,348941656.8
Suriname,X2014,5240606061
Slovakia,X2014,1.01E+11
Slovenia,X2014,49904928335
Sweden,X2014,5.74E+11
Swaziland,X2014,4377293816
Sint Maarten,X2014,NA
Seychelles,X2014,1342997306
Syria,X2014,NA
Turks and Caicos Islands,X2014,NA
Chad,X2014,13922223234
Togo,X2014,4482880424
Thailand,X2014,4.07E+11
Tajikistan,X2014,9236309138
Turkmenistan,X2014,43524210526
Timor-Leste,X2014,4045377828
Tonga,X2014,443911052.3
Trinidad and Tobago,X2014,27199856454
Tunisia,X2014,47587913059
Turkey,X2014,9.34E+11
Tuvalu,X2014,37290587.5
Tanzania,X2014,48219734752
Uganda,X2014,27291880327
Ukraine,X2014,1.34E+11
Uruguay,X2014,57236013086
USA,X2014,1.74E+13
Uzbekistan,X2014,63067077179
St. Vincent and the Grenadines,X2014,725185185.2
Venezuela,X2014,4.82E+11
British Virgin Islands,X2014,NA
Virgin Islands (U.S.),X2014,3.62E+09
Vietnam,X2014,1.86E+11
Vanuatu,X2014,814954307
Samoa,X2014,803589511.8
Kosovo,X2014,7386891336
Yemen,X2014,43228582065
South Africa,X2014,3.51E+11
Zambia,X2014,27150630607
Zimbabwe,X2014,15891049200
Aruba,X2015,NA
Afghanistan,X2015,19215562179
Angola,X2015,1.03E+11
Albania,X2015,11386931490
Andorra,X2015,2811489409
United Arab Emirates,X2015,3.58E+11
Argentina,X2015,5.95E+11
Armenia,X2015,10553337673
American Samoa,X2015,6.59E+08
Antigua and Barbuda,X2015,1364863037
Australia,X2015,1.35E+12
Austria,X2015,3.82E+11
Azerbaijan,X2015,53074370486
Burundi,X2015,3066681387
Belgium,X2015,4.55E+11
Benin,X2015,8291155881
Burkina Faso,X2015,10419303761
Bangladesh,X2015,1.95E+11
Bulgaria,X2015,50199104511
Bahrain,X2015,31125851064
Bahamas,X2015,11792300000
Bosnia and Herzegovina,X2015,16209702864
Belarus,X2015,56454734397
Belize,X2015,1778567600
Bermuda,X2015,NA
Bolivia,X2015,33000198263
Brazil,X2015,1.80E+12
Barbados,X2015,4584150000
Brunei,X2015,12930394938
Bhutan,X2015,2059258653
Botswana,X2015,14420551446
Central African Republic,X2015,1583776806
Canada,X2015,1.56E+12
Switzerland,X2015,6.79E+11
Channel Islands,X2015,NA
Chile,X2015,2.44E+11
China,X2015,1.11E+13
Ivory Coast,X2015,33145096414
Cameroon,X2015,30916218544
Democratic Republic of the Congo,X2015,37917704900
Republic of Congo,X2015,8553154580
Colombia,X2015,2.92E+11
Comoros,X2015,565689764.6
Cape Verde,X2015,1596154666
Costa Rica,X2015,54775972989
Cuba,X2015,87132800000
Curacao,X2015,NA
Cayman Islands,X2015,NA
Cyprus,X2015,19676167240
Czech Republic,X2015,1.87E+11
Germany,X2015,3.38E+12
Djibouti,X2015,1633741923
Dominica,X2015,535095851.9
Denmark,X2015,3.01E+11
Dominican Republic,X2015,68802092021
Algeria,X2015,1.66E+11
Ecuador,X2015,99290381000
Egypt,X2015,3.33E+11
Eritrea,X2015,NA
Spain,X2015,1.20E+12
Estonia,X2015,22566956982
Ethiopia,X2015,64464547915
Finland,X2015,2.32E+11
Fiji,X2015,4362128146
France,X2015,2.44E+12
Faroe Islands,X2015,2476746087
Micronesia,X2015,315179700
Gabon,X2015,14377389786
UK,X2015,2.89E+12
Georgia,X2015,13993546732
Ghana,X2015,37338430643
Gibraltar,X2015,NA
Guinea,X2015,8857789706
Gambia,X2015,907655651.5
Guinea-Bissau,X2015,1047808175
Equatorial Guinea,X2015,13180194733
Greece,X2015,1.96E+11
Grenada,X2015,997007925.9
Greenland,X2015,2520206900
Guatemala,X2015,63767597194
Guam,X2015,5.70E+09
Guyana,X2015,3166029056
"Hong Kong SAR, China",X2015,3.09E+11
Honduras,X2015,20979767785
Croatia,X2015,49425513611
Haiti,X2015,8724656126
Hungary,X2015,1.23E+11
Indonesia,X2015,8.61E+11
Isle of Man,X2015,6792417112
India,X2015,2.10E+12
Ireland,X2015,2.91E+11
Iran,X2015,3.86E+11
Iraq,X2015,1.80E+11
Iceland,X2015,16942247374
Israel,X2015,2.99E+11
Italy,X2015,1.83E+12
Jamaica,X2015,14186886643
Jordan,X2015,37517410282
Japan,X2015,4.39E+12
Kazakhstan,X2015,1.84E+11
Kenya,X2015,64007293815
Kyrgyzstan,X2015,6678178340
Cambodia,X2015,18049954289
Kiribati,X2015,169140560.4
St. Kitts and Nevis,X2015,878281518.5
South Korea,X2015,1.38E+12
Kuwait,X2015,1.15E+11
Laos,X2015,14390391264
Lebanon,X2015,49459296463
Liberia,X2015,2.03E+09
Libya,X2015,29274816454
Saint Lucia,X2015,1649142630
Liechtenstein,X2015,6289165410
Sri Lanka,X2015,80554807486
Lesotho,X2015,2505879960
Lithuania,X2015,41508609233
Luxembourg,X2015,57784495265
Latvia,X2015,26972863394
"Macao SAR, China",X2015,45361678147
Saint Martin,X2015,NA
Morocco,X2015,1.01E+11
Monaco,X2015,NA
Moldova,X2015,6512899540
Madagascar,X2015,9744243531
Maldives,X2015,4006531188
Mexico,X2015,1.17E+12
Marshall Islands,X2015,179697900
Macedonia,X2015,10051659161
Mali,X2015,13100058100
Malta,X2015,10574026838
Myanmar,X2015,59687373958
Montenegro,X2015,4052913386
Mongolia,X2015,11749620620
Northern Mariana Islands,X2015,9.33E+08
Mozambique,X2015,14798399862
Mauritania,X2015,4844223107
Mauritius,X2015,11692287066
Malawi,X2015,6373201160
Malaysia,X2015,2.96E+11
Namibia,X2015,11769045772
New Caledonia,X2015,NA
Niger,X2015,7251323996
Nigeria,X2015,4.81E+11
Nicaragua,X2015,12611087031
Netherlands,X2015,7.58E+11
Norway,X2015,3.87E+11
Nepal,X2015,21410840909
Nauru,X2015,100459782.6
New Zealand,X2015,1.78E+11
Oman,X2015,68905071521
Pakistan,X2015,2.71E+11
Panama,X2015,54315722500
Peru,X2015,1.90E+11
Philippines,X2015,2.93E+11
Palau,X2015,293082900
Papua New Guinea,X2015,20638636035
Poland,X2015,4.77E+11
Puerto Rico,X2015,1.03E+11
North Korea,X2015,NA
Portugal,X2015,1.99E+11
Paraguay,X2015,27282581336
French Polynesia,X2015,NA
Qatar,X2015,1.65E+11
Romania,X2015,1.78E+11
Russia,X2015,1.37E+12
Rwanda,X2015,8277613194
Saudi Arabia,X2015,6.54E+11
Sudan,X2015,97156119150
Senegal,X2015,13640668374
Singapore,X2015,3.04E+11
Solomon Islands,X2015,1154650066
Sierra Leone,X2015,4218723875
El Salvador,X2015,23166030400
San Marino,X2015,1569258068
Somalia,X2015,6631336625
Serbia,X2015,37160332465
South Sudan,X2015,10906867790
Sao Tome and Principe,X2015,315520894.9
Suriname,X2015,4826587058
Slovakia,X2015,87501423882
Slovenia,X2015,43072415017
Sweden,X2015,4.98E+11
Swaziland,X2015,4020275298
Sint Maarten,X2015,NA
Seychelles,X2015,1375604279
Syria,X2015,NA
Turks and Caicos Islands,X2015,NA
Chad,X2015,10985793715
Togo,X2015,4087775415
Thailand,X2015,4.01E+11
Tajikistan,X2015,7853450374
Turkmenistan,X2015,35799628571
Timor-Leste,X2015,3104426021
Tonga,X2015,435438217.3
Trinidad and Tobago,X2015,24402499451
Tunisia,X2015,43156708809
Turkey,X2015,8.60E+11
Tuvalu,X2015,35556038.82
Tanzania,X2015,45623490992
Uganda,X2015,27102650472
Ukraine,X2015,91030959455
Uruguay,X2015,53274304222
USA,X2015,1.81E+13
Uzbekistan,X2015,66903804143
St. Vincent and the Grenadines,X2015,756666666.7
Venezuela,X2015,NA
British Virgin Islands,X2015,NA
Virgin Islands (U.S.),X2015,3.77E+09
Vietnam,X2015,1.93E+11
Vanuatu,X2015,737917151.4
Samoa,X2015,803985809.2
Kosovo,X2015,6439946767
Yemen,X2015,34602480339
South Africa,X2015,3.18E+11
Zambia,X2015,21154394546
Zimbabwe,X2015,16304667800
Aruba,X2016,NA
Afghanistan,X2016,19469022208
Angola,X2016,95337203468
Albania,X2016,11883682171
Andorra,X2016,2877311947
United Arab Emirates,X2016,3.57E+11
Argentina,X2016,5.55E+11
Armenia,X2016,10546135160
American Samoa,X2016,6.58E+08
Antigua and Barbuda,X2016,1460144704
Australia,X2016,1.21E+12
Austria,X2016,3.91E+11
Azerbaijan,X2016,37867518957
Burundi,X2016,3007029030
Belgium,X2016,4.68E+11
Benin,X2016,8573159697
Burkina Faso,X2016,11448781714
Bangladesh,X2016,2.21E+11
Bulgaria,X2016,53240893665
Bahrain,X2016,32152686170
Bahamas,X2016,11838800000
Bosnia and Herzegovina,X2016,16911088174
Belarus,X2016,47722657821
Belize,X2016,1820158550
Bermuda,X2016,NA
Bolivia,X2016,33941126194
Brazil,X2016,1.79E+12
Barbados,X2016,4529050000
Brunei,X2016,11400653960
Bhutan,X2016,2212638830
Botswana,X2016,15648700274
Central African Republic,X2016,1755468137
Canada,X2016,1.54E+12
Switzerland,X2016,6.69E+11
Channel Islands,X2016,NA
Chile,X2016,2.50E+11
China,X2016,1.12E+13
Ivory Coast,X2016,36374849865
Cameroon,X2016,32217537943
Democratic Republic of the Congo,X2016,34991160100
Republic of Congo,X2016,7833508879
Colombia,X2016,2.80E+11
Comoros,X2016,616654490.4
Cape Verde,X2016,1638927336
Costa Rica,X2016,56988989897
Cuba,X2016,NA
Curacao,X2016,NA
Cayman Islands,X2016,NA
Cyprus,X2016,20153871681
Czech Republic,X2016,1.95E+11
Germany,X2016,3.48E+12
Djibouti,X2016,1764268469
Dominica,X2016,581484037
Denmark,X2016,3.07E+11
Dominican Republic,X2016,72342967648
Algeria,X2016,1.59E+11
Ecuador,X2016,98613972000
Egypt,X2016,3.33E+11
Eritrea,X2016,NA
Spain,X2016,1.24E+12
Estonia,X2016,23337907619
Ethiopia,X2016,73000980434
Finland,X2016,2.39E+11
Fiji,X2016,4671313315
France,X2016,2.47E+12
Faroe Islands,X2016,NA
Micronesia,X2016,329895600
Gabon,X2016,14014278017
UK,X2016,2.65E+12
Georgia,X2016,14378016732
Ghana,X2016,42803583022
Gibraltar,X2016,NA
Guinea,X2016,9275886117
Gambia,X2016,962797146.5
Guinea-Bissau,X2016,1178204501
Equatorial Guinea,X2016,11259559879
Greece,X2016,1.93E+11
Grenada,X2016,1056188593
Greenland,X2016,2705891617
Guatemala,X2016,68663653469
Guam,X2016,5.79E+09
Guyana,X2016,3504024213
"Hong Kong SAR, China",X2016,3.21E+11
Honduras,X2016,21643936939
Croatia,X2016,51338524831
Haiti,X2016,7970649131
Hungary,X2016,1.26E+11
Indonesia,X2016,9.32E+11
Isle of Man,X2016,NA
India,X2016,2.27E+12
Ireland,X2016,3.05E+11
Iran,X2016,4.19E+11
Iraq,X2016,1.71E+11
Iceland,X2016,20304098101
Israel,X2016,3.18E+11
Italy,X2016,1.86E+12
Jamaica,X2016,14056908749
Jordan,X2016,38654727746
Japan,X2016,4.95E+12
Kazakhstan,X2016,1.37E+11
Kenya,X2016,70875289605
Kyrgyzstan,X2016,6813092066
Cambodia,X2016,20016747754
Kiribati,X2016,181551516.5
St. Kitts and Nevis,X2016,909854629.6
South Korea,X2016,1.41E+12
Kuwait,X2016,1.11E+11
Laos,X2016,15805707154
Lebanon,X2016,49598825982
Liberia,X2016,2.10E+09
Libya,X2016,32257171354
Saint Lucia,X2016,1667078704
Liechtenstein,X2016,NA
Sri Lanka,X2016,81788375090
Lesotho,X2016,2291319972
Lithuania,X2016,42773029835
Luxembourg,X2016,58631324559
Latvia,X2016,27571513793
"Macao SAR, China",X2016,45310877913
Saint Martin,X2016,NA
Morocco,X2016,1.04E+11
Monaco,X2016,NA
Moldova,X2016,6795741776
Madagascar,X2016,10001193315
Maldives,X2016,4222767413
Mexico,X2016,1.08E+12
Marshall Islands,X2016,194497900
Macedonia,X2016,10745787406
Mali,X2016,14034980334
Malta,X2016,11279535398
Myanmar,X2016,63225097051
Montenegro,X2016,4374130531
Mongolia,X2016,11183458131
Northern Mariana Islands,X2016,1.24E+09
Mozambique,X2016,11014862242
Mauritania,X2016,4739298311
Mauritius,X2016,12232463656
Malawi,X2016,5433038647
Malaysia,X2016,2.97E+11
Namibia,X2016,11309232188
New Caledonia,X2016,NA
Niger,X2016,7606749314
Nigeria,X2016,4.05E+11
Nicaragua,X2016,13184989878
Netherlands,X2016,7.77E+11
Norway,X2016,3.71E+11
Nepal,X2016,21131983246
Nauru,X2016,102060129.6
New Zealand,X2016,1.89E+11
Oman,X2016,66824447334
Pakistan,X2016,2.79E+11
Panama,X2016,57820916600
Peru,X2016,1.92E+11
Philippines,X2016,3.05E+11
Palau,X2016,302699800
Papua New Guinea,X2016,19904808312
Poland,X2016,4.71E+11
Puerto Rico,X2016,1.05E+11
North Korea,X2016,NA
Portugal,X2016,2.05E+11
Paraguay,X2016,27424071373
French Polynesia,X2016,NA
Qatar,X2016,1.52E+11
Romania,X2016,1.88E+11
Russia,X2016,1.28E+12
Rwanda,X2016,8475681533
Saudi Arabia,X2016,6.45E+11
Sudan,X2016,95584380032
Senegal,X2016,14683747154
Singapore,X2016,3.10E+11
Solomon Islands,X2016,1232699140
Sierra Leone,X2016,3556036535
El Salvador,X2016,23912227500
San Marino,X2016,1590707965
Somalia,X2016,6752653099
Serbia,X2016,38299854688
South Sudan,X2016,2904114903
Sao Tome and Principe,X2016,354238109.3
Suriname,X2016,3278425328
Slovakia,X2016,89768598023
Slovenia,X2016,44708598649
Sweden,X2016,5.14E+11
Swaziland,X2016,3720649375
Sint Maarten,X2016,NA
Seychelles,X2016,1425929444
Syria,X2016,NA
Turks and Caicos Islands,X2016,NA
Chad,X2016,9412034269
Togo,X2016,4388569576
Thailand,X2016,4.12E+11
Tajikistan,X2016,6951657159
Turkmenistan,X2016,36179885714
Timor-Leste,X2016,2521007679
Tonga,X2016,401562006.2
Trinidad and Tobago,X2016,22320008403
Tunisia,X2016,42062549395
Turkey,X2016,8.64E+11
Tuvalu,X2016,36572611.89
Tanzania,X2016,47388395823
Uganda,X2016,24078931744
Ukraine,X2016,93270479389
Uruguay,X2016,52687612262
USA,X2016,1.86E+13
Uzbekistan,X2016,67067565989
St. Vincent and the Grenadines,X2016,765555555.6
Venezuela,X2016,NA
British Virgin Islands,X2016,NA
Virgin Islands (U.S.),X2016,NA
Vietnam,X2016,2.05E+11
Vanuatu,X2016,787942567.4
Samoa,X2016,786356314.8
Kosovo,X2016,6715486726
Yemen,X2016,18213328571
South Africa,X2016,2.96E+11
Zambia,X2016,20954754378
Zimbabwe,X2016,16619960400
Aruba,X2017,NA
Afghanistan,X2017,20815300220
Angola,X2017,1.24E+11
Albania,X2017,13039352744
Andorra,X2017,3012914131
United Arab Emirates,X2017,3.83E+11
Argentina,X2017,6.38E+11
Armenia,X2017,11536590636
American Samoa,X2017,NA
Antigua and Barbuda,X2017,1532397556
Australia,X2017,1.32E+12
Austria,X2017,4.17E+11
Azerbaijan,X2017,40747792238
Burundi,X2017,3477502178
Belgium,X2017,4.93E+11
Benin,X2017,9273558272
Burkina Faso,X2017,12873114800
Bangladesh,X2017,2.50E+11
Bulgaria,X2017,56831518294
Bahrain,X2017,35307127660
Bahamas,X2017,12162100000
Bosnia and Herzegovina,X2017,18168579578
Belarus,X2017,54442374373
Belize,X2017,1.84E+09
Bermuda,X2017,NA
Bolivia,X2017,37508642113
Brazil,X2017,2.06E+12
Barbados,X2017,4796845981
Brunei,X2017,12128089002
Bhutan,X2017,2511852941
Botswana,X2017,17406530781
Central African Republic,X2017,1949411659
Canada,X2017,1.65E+12
Switzerland,X2017,6.79E+11
Channel Islands,X2017,NA
Chile,X2017,2.77E+11
China,X2017,1.22E+13
Ivory Coast,X2017,40388624117
Cameroon,X2017,34798596482
Democratic Republic of the Congo,X2017,37241300949
Republic of Congo,X2017,8722553001
Colombia,X2017,3.09E+11
Comoros,X2017,648920942.7
Cape Verde,X2017,1753736712
Costa Rica,X2017,57057372468
Cuba,X2017,NA
Curacao,X2017,NA
Cayman Islands,X2017,NA
Cyprus,X2017,21651791751
Czech Republic,X2017,2.16E+11
Germany,X2017,3.68E+12
Djibouti,X2017,1844674435
Dominica,X2017,562540740.7
Denmark,X2017,3.25E+11
Dominican Republic,X2017,75931656815
Algeria,X2017,1.70E+11
Ecuador,X2017,1.03E+11
Egypt,X2017,2.35E+11
Eritrea,X2017,NA
Spain,X2017,1.31E+12
Estonia,X2017,25921079612
Ethiopia,X2017,80561496134
Finland,X2017,2.52E+11
Fiji,X2017,5061202767
France,X2017,2.58E+12
Faroe Islands,X2017,NA
Micronesia,X2017,336427532.9
Gabon,X2017,14622880886
UK,X2017,2.62E+12
Georgia,X2017,15159281211
Ghana,X2017,47330016343
Gibraltar,X2017,NA
Guinea,X2017,10496056733
Gambia,X2017,1014621520
Guinea-Bissau,X2017,1346933490
Equatorial Guinea,X2017,12486753871
Greece,X2017,2.00E+11
Grenada,X2017,1118816679
Greenland,X2017,NA
Guatemala,X2017,75620095538
Guam,X2017,NA
Guyana,X2017,3675631961
"Hong Kong SAR, China",X2017,3.41E+11
Honduras,X2017,22978532897
Croatia,X2017,54849180229
Haiti,X2017,8408150518
Hungary,X2017,1.39E+11
Indonesia,X2017,1.02E+12
Isle of Man,X2017,NA
India,X2017,2.60E+12
Ireland,X2017,3.34E+11
Iran,X2017,4.40E+11
Iraq,X2017,1.98E+11
Iceland,X2017,23909289979
Israel,X2017,3.51E+11
Italy,X2017,1.93E+12
Jamaica,X2017,14768134912
Jordan,X2017,40068308516
Japan,X2017,4.87E+12
Kazakhstan,X2017,1.59E+11
Kenya,X2017,74938190655
Kyrgyzstan,X2017,7564738836
Cambodia,X2017,22158209503
Kiribati,X2017,196150061.3
St. Kitts and Nevis,X2017,945854481.5
South Korea,X2017,1.53E+12
Kuwait,X2017,1.20E+11
Laos,X2017,16853079615
Lebanon,X2017,51844487742
Liberia,X2017,2.16E+09
Libya,X2017,50984362478
Saint Lucia,X2017,1712306556
Liechtenstein,X2017,NA
Sri Lanka,X2017,87174682200
Lesotho,X2017,2639386291
Lithuania,X2017,47168303744
Luxembourg,X2017,62404461275
Latvia,X2017,30264454642
"Macao SAR, China",X2017,50361201096
Saint Martin,X2017,NA
Morocco,X2017,1.09E+11
Monaco,X2017,NA
Moldova,X2017,8128493432
Madagascar,X2017,11499803807
Maldives,X2017,4597083304
Mexico,X2017,1.15E+12
Marshall Islands,X2017,199399247.1
Macedonia,X2017,11337827332
Mali,X2017,15288163367
Malta,X2017,12537750732
Myanmar,X2017,69322122756
Montenegro,X2017,4774086094
Mongolia,X2017,11488046881
Northern Mariana Islands,X2017,NA
Mozambique,X2017,12333859926
Mauritania,X2017,5024705934
Mauritius,X2017,13338147523
Malawi,X2017,6303277591
Malaysia,X2017,3.15E+11
Namibia,X2017,13244597345
New Caledonia,X2017,NA
Niger,X2017,8119732793
Nigeria,X2017,3.76E+11
Nicaragua,X2017,13814261536
Netherlands,X2017,8.26E+11
Norway,X2017,3.99E+11
Nepal,X2017,24472013234
Nauru,X2017,113884908.4
New Zealand,X2017,2.06E+11
Oman,X2017,72642652796
Pakistan,X2017,3.05E+11
Panama,X2017,61838175800
Peru,X2017,2.11E+11
Philippines,X2017,3.14E+11
Palau,X2017,291544300
Papua New Guinea,X2017,21088758485
Poland,X2017,5.25E+11
Puerto Rico,X2017,NA
North Korea,X2017,NA
Portugal,X2017,2.18E+11
Paraguay,X2017,29734895249
French Polynesia,X2017,NA
Qatar,X2017,1.68E+11
Romania,X2017,2.12E+11
Russia,X2017,1.58E+12
Rwanda,X2017,9136689514
Saudi Arabia,X2017,6.84E+11
Sudan,X2017,1.17E+11
Senegal,X2017,16374743753
Singapore,X2017,3.24E+11
Solomon Islands,X2017,1303453616
Sierra Leone,X2017,3774270392
El Salvador,X2017,24805439600
San Marino,X2017,1658778454
Somalia,X2017,7368560695
Serbia,X2017,41431648801
South Sudan,X2017,NA
Sao Tome and Principe,X2017,390871568.6
Suriname,X2017,3324385325
Slovakia,X2017,95769031980
Slovenia,X2017,48769655479
Sweden,X2017,5.38E+11
Swaziland,X2017,4408564260
Sint Maarten,X2017,NA
Seychelles,X2017,1485994387
Syria,X2017,NA
Turks and Caicos Islands,X2017,NA
Chad,X2017,9981303726
Togo,X2017,4812554346
